ID	Cat. Number	Location	Country	Town	Permalink	Digital Library	Support	Date	Pages	Size	Title	Note	Genre	IIIF Manifest
P25	Ms 25	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10093329g	Gallica	Parchment	1659	273 folios	12,5 x 17,0 cm	Évangiles	Ms.	Bible	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10093329g/manifest.json
P27	Ms 27	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100889009	Gallica	Parchment	1100-1199	323 folios	28,5 x 28,7 cm	Nouveau testament en arménien-grec-italien	Ms.	Bible	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100889009/manifest.json
P28	Ms 28	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088547k	Gallica	Paper	1710	185 folios + 123 folios	15,5 x 20,5 cm	Nouveau Testament et divers	Ms.	Bible	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088547k/manifest.json
P29	Ms 29	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885625	Gallica	Paper	1600-1699	55 folios	10,0 x 15,0 cm	Évangile de Nicodème	Ms.	Bible	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885625/manifest.json
P30	Ms 30	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100862501	Gallica	Paper	1400-1499	83 folios	11,2 x 15,0 cm	Grigor Narekac'i, Commentaire du Cantique des cantiques	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100862501/manifest.json
P32	Ms 32	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088899p	Gallica	Paper	1600-1699	345 folios	21,0 x 29,5 cm	Nerses Lampronatsi et Vardan Areveltsi. Commentaire des Saintes Écritures	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088899p/manifest.json
P33	Ms 33	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088493g	Gallica	Paper	1700-1799	199 folios	13,5 x 18,5 cm	Nerses Lampronatsi. Commentaire sur les douze Prophètes	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088493g/manifest.json
P34	Ms 34	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885481	Gallica	Paper	1600-1699	341 folios	150 x 22,0 cm	Jean Chrysostome, Commentaire sur l'évangile selon Matthieu	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885481/manifest.json
P37	Ms 37	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885286	Gallica	Paper	1500	86 folios	17,5 x 24,0 cm	Yovhannes Orotnec'i, Commentaire sur les épîtres de Paul	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885286/manifest.json
P38	Ms 38	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100881633	Gallica	Paper	1696	120 folios	14,0 x 20,0 cm	Yovhannes Orotnec'i, Commentaire sur les épîtres de Paul	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100881633/manifest.json
P39	Ms 39	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088523z	Gallica	Paper	1300-1399	12 folios	17,0 x 25,0 cm	Sargis Snorhali, Commentaire sur les épîtres catholiques	Frag.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088523z/manifest.json
P40	Ms 40	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885536	Gallica	Paper	1400-1499	521 folios	21,5 x 32,5 cm	Sargis Snorhali, Commentaire sur les épîtres catholiques	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885536/manifest.json
P41	Ms 41	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100871411	Gallica	Paper	1300-1399	36 folios	17,0 x 24,0 cm	André et Aréthas de Cappadoce, commentaire sur l'apocalypse de Jean	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100871411/manifest.json
P42	Ms 42	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088901r	Gallica	Paper	1274	236 folios	15,5 x 21,0 cm	Vardan Arewelc'i, Commentaire des Saintes-Ecritures	Ms.	Exegesis	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088901r/manifest.json
P43	Ms 43	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088563m	Gallica	Paper	1700	283 folios	14,5 x 19,0 cm	Recueil de sermons	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088563m/manifest.json
P44	MS 44	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087142g	Gallica	Parchment	900-999	155 folios	28,5 x 33,0 cm	Mémorial des synaxes ou vieux lectionnaires	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087142g/manifest.json
P45	Ms 45	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b525074527	Gallica	Paper	1500-1599	258 folios	25.5 x 18.5 cm	Recueil liturgique	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b525074527/manifest.json
P46	Ms 46	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885642	Gallica	Paper	1606	109 folios	7,0 x 9,0 cm	Bréviaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885642/manifest.json
P47	MS 47	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088565h	Gallica	Paper	1642	120 folios	7,0 x 10,5 cm	Bréviaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088565h/manifest.json
P48	Ms 48	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088566z	Gallica	Parchment	1655	170 folios	7,0 x 9,5 cm	Bréviaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088566z/manifest.json
P49	Ms 49	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087143x	Gallica	Paper	1429	196 folios	6,5 x 9 cm	Manuel de chant	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087143x/manifest.json
P50	Ms 50	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088567d	Gallica	Paper	1300-1399	128 folios	8,5 x 12 cm	Manuel de chant	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088567d/manifest.json
P51	Ms 51	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088568v	Gallica	Parchment	1600-1699	92 folios	7,0 x 9,0 cm	Manuel de chant	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088568v/manifest.json
P52	Ms 52	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087126f	Gallica	Paper	1200-1299	59 folios	15,0 x 23,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087126f/manifest.json
P53	Ms 53	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087127w	Gallica	Paper	1200-1299	90 folios	15,0 x 23,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087127w/manifest.json
P54	Ms 54	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087128b	Gallica	Paper	1200-1299	48 folios	15,0 x 23,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087128b/manifest.json
P55	Ms 55	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088536q	Gallica	Paper	1200-1299	36 folios	15,0 x 23,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088536q/manifest.json
P56	Ms 56	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885553	Gallica	Paper	1500	234 folios	14,5 x 21,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885553/manifest.json
P57	Ms 57	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885699	Gallica	Paper	1572	86 folios	13,5 x 17,5 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885699/manifest.json
P59	Ms 59	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087144c	Gallica	Paper	1537	288 folios	16,0 x 23,0 cm	Mashtots‘	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087144c/manifest.json
P61	Ms 61	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100998659	Gallica	Paper	1668	199 folios	18,0 x 24,5 cm	Mashtots‘ / Rituel d'ordination	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100998659/manifest.json
P65	Ms 65	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b525011917	Gallica	Paper	1300-1399	311 folios	13 x 9.8 cm	Hymnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b525011917/manifest.json
P66	Ms 66	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088239x	Gallica	Parchment	1319	315 folios	9,5 x 13,5 cm	Hymnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088239x/manifest.json
P67	Ms 67	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087145t	Gallica	Paper	1341	327 folios	9,5 x 13,5 cm	Hymnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087145t/manifest.json
P69	Ms 69	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100886363	Gallica	Parchment	1429	335 folios	10,0 x 13,5 cm	Hymnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100886363/manifest.json
P72	Ms 72	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088570p	Gallica	Paper	1609	323 folios	11,0 x 15,5 cm	Hymnaire-octoéchos	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088570p/manifest.json
P75	Ms 75	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52504973c	Gallica	Paper	1640	412 images	15 x 10.5 cm	Hymnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52504973c/manifest.json
P79	Ms 79	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100871468	Gallica	Paper	1200-1299	403 folios	17,0 x 25,0 cm	Kondakarion et livre d'odes	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100871468/manifest.json
P80	Ms 80	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100871680	Gallica	Paper	1381	378 folios	18,0 x 27,0 cm	Kondakarion et livre d'odes	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100871680/manifest.json
P81	Ms 81	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885714	Gallica	Parchment	1428	263 folios	8,8 x 12,0 cm	Manuel de chant	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885714/manifest.json
P86	Ms 86	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885820	Gallica	Paper	1400-1499	371 folios	20,5 x 30,5 cm	Lectionnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885820/manifest.json
P87	Ms 87	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885375	Gallica	Paper	1655	24 folios	19,5 x 26,0 cm	Missel	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885375/manifest.json
P90	Ms 90	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100882354	Gallica	Paper	1729	24 folios	20,0 x 27,5 cm	Missel	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100882354/manifest.json
P93	Ms 93	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088527r	Gallica	Paper	1676	98 folios	14,5 x 20,5 cm	Lectionnaire	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088527r/manifest.json
P103	Ms 103	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100889043	Gallica	Paper	1800	414 folios	21,5 x 20,0 cm	Yovhannes Ganjakeci, Explication des fêtes	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100889043/manifest.json
P105	Ms 105	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52510709b	Gallica	Paper	1300-1399	581 folios	9,0 x 12,5 cm	Bréviaire romain	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52510709b/manifest.json
P106	Ms 106	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52507207n	Gallica	Paper	1337	264 folios	23.5 x 16 cm	Missel romain	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52507207n/manifest.json
P107	Ms 107	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52506986t	Gallica	Paper	1381	248 folios	29 x 19 cm	Missel romain.	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52506986t/manifest.json
P109	Ms 109	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087327n	Gallica	Paper	1000-1099	48 folios	17,0 x 26,0 cm	Basile de Césarée, Petites règles	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087327n/manifest.json
P111	Ms 111	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087383b	Gallica	Paper	1200-1299	103 folios	33,0 x 51,5 cm	Homéliaire-Martyrologue	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087383b/manifest.json
P112	Ms 112	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087384s	Gallica	Paper	1254	293 folios	20,5 x 27,5 cm	Agathange et Homélies de saint Grégoire	Ms.	Hagiography	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087384s/manifest.json
P113	Ms 113	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087147q	Gallica	Paper	1298	178 folios	16,5 x 25,0 cm	Evagre le Pontique, Oeuvres ; Grigor Vardapet Skewraci, Commentaire	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087147q/manifest.json
P114	Ms 114	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088903n	Gallica	Paper	1200-1299	381 folios	24,0 x 33,0 cm	Rational	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088903n/manifest.json
P116	Ms 116	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088664f	Gallica	Paper	1307	334 folios	46,5 x 69,5 cm	Homéliaire-Martyrologue	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088664f/manifest.json
P117	Ms 117	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100882193	Gallica	Paper	1307	277 folios	46,5 x 69,5 cm	Homéliaire-Martyrologue	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100882193/manifest.json
P118	Ms118	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088220g	Gallica	Paper	1307	368 folios	46,5 x 69,5 cm	Homéliaire-Martyrologue	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088220g/manifest.json
P119	Ms 119	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087413t	Gallica	Paper	1319	160 folios	12,0 x 16,5 cm	Grégoire de Nazianze, œuvres	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087413t/manifest.json
P120	Ms 120	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52506819w	Gallica	Paper	1300-1399	549 folios	45 x 28.5 cm	Homéliaire. Vies de Saints	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52506819w/manifest.json
P121	Ms 121	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100871485	Gallica	Paper	1386	214 folios	7,0 x 10,0 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100871485/manifest.json
P122	Ms 122	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52517202q	Gallica	Paper	1300-1399	263 folios	17,0 x 24,5 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52517202q/manifest.json
P123	Ms 123	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100879340	Gallica	Paper	1200-1299	34 folios	11,5 x 17,0 cm	Hamam Arewelc'i, Explication de Denys l'Aéropagite	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100879340/manifest.json
P124	Ms 124	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100865020	Gallica	Paper	1554	165 folios	15,5 x 21,5 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100865020/manifest.json
P125	Ms 125	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088637j	Gallica	Paper	1610	60 folios	13,0 x 18,5 cm	Questions d'Athanase d'Alexandrie et réponses de Cyrille de Jérusalem	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088637j/manifest.json
P128	Ms 128	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b52508835m	Gallica	Paper	1600-1699	289 folios	20.5 x 14.5 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b52508835m/manifest.json
P129	Ms 129	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088572k	Gallica	Paper	1600-1699	382 folios	13,5 x 19,0 cm	Jean Chrysostome, Homélies	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088572k/manifest.json
P130	Ms 130	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10086163d	Gallica	Paper	1221	732 pages	12,5 x 17,0 cm	Nerses Lambronaci, Recueil de documents écclésiastiques arméno-byzantins	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10086163d/manifest.json
P131	Ms 131	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100874059	Gallica	Paper	1298	11 folios	16,0 x 24,0 cm	Yovhannes Ojneci, Contre les Phantasiastes	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100874059/manifest.json
P132	Ms 132	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087406r	Gallica	Paper	1374	264 folios	13,0 x 18,0 cm	Grigor Narekac'i	Ms.	Poetry	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087406r/manifest.json
P135	Ms 135	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10086558r	Gallica	Paper	1400-1499	21 folios	11,5 x 16,5 cm	Traité sur les deux natures en Jésus-Christ	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10086558r/manifest.json
P140	Ms 140	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885731	Gallica	Paper	1652 and 1690	257 folios	11,0 x 15,5 cm	Thomas A Kempis, Imitatio Christi et Recueil	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885731/manifest.json
P142	Ms 142	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088574g	Gallica	Paper	1690-1700	144 folios	10,5 cm x 15,0 cm	Paul Piromalli, De la vérité de la foi chrétienne ; Yovhannes Kostandnupolsec'i, Réponses à la lettre écrite par certains frères arméniens à un adversaire	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088574g/manifest.json
P143	Ms 143	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087149m	Gallica	Paper	1701	72 folios	12,0 x 17,0 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087149m/manifest.json
P145	Ms 145	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100871500	Gallica	Paper	1600-1699	47 folios	44,0 x 58,5 cm	Professions de foi des Eglises orientales	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100871500/manifest.json
P147	Ms 147	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088494x	Gallica	Paper	1550-1560	203 folios	10,5 x 15,0 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088494x/manifest.json
P149	Ms 149	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088238g	Gallica	Paper	1670-1680	89 folios	18,5 x 26,0 cm	Barthélemy de Bologne, Des six jours de la Création	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088238g/manifest.json
P151	Ms 151	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087151f	Gallica	Paper	1669	47 folios	10,5 x 14,5 cm	Controverses théologiques	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087151f/manifest.json
P152	Ms 152	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087152w	Gallica	Paper	1705	139 folios	12,0 x 18,0 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087152w/manifest.json
P153	Ms 153	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087167j	Gallica	Paper	1704	184 folios	14,5 x 20,5 cm	Recueil	Ms.	Miscellaneous	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087167j/manifest.json
P158	Ms 158	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088538m	Gallica	Paper	1786	106 folios	21,0 x 27,0 cm	Nerses Lambronaci, Discours et homélies	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088538m/manifest.json
P160	Ms 160	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885392	Gallica	Paper	1700	169 folios	24,5 x 37,0 cm	Paolo Piromalli, de la vérité de la foi chrétienne	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885392/manifest.json
P161	Ms 161	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088583f	Gallica	Paper	1700	354 folios	16,5 x 27,0 cm	Clément Galano, Conciliatio ecclesiae armenae cum romana, pars prima	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088583f/manifest.json
P162	Ms 162	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088584w	Gallica	Paper	1700	336 folios	16,5 x 27,0 cm	Clément Galano, Conciliatio ecclesiae armenae cum romana, secunda pars, tomus primus	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088584w/manifest.json
P163	Ms 163	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100885983	Gallica	Paper	1700	336 folios	16,5 x 27,0 cm	Clément Galano, Conciliatio ecclesiae armenae cum romana, secunda pars, tomus secundus	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100885983/manifest.json
P164	Ms 164	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b100861693	Gallica	Paper	1680	489 folios	15,0 x 20,0 cm	Grigor Tatewac'i, Livre des questions	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b100861693/manifest.json
P165	Ms 165	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087153b	Gallica	Paper	1612-1637	154 folios	16,5 x 23,0 cm	Nerses Lambronaci, Oeuvres	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087153b/manifest.json
P167	Ms 167	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087187c	Gallica	Paper	1781-1884	175 docs.	36,5 x 64,5 cm	Recueil de correspondances de catholicos et de prélats arméniens avec des prêtes de Tabriz	Ms.	Theology	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087187c/manifest.json
P170	Ms 170	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10086155w	Gallica	Paper	1653-1654	18 folios	15,0 x 19,5 cm	Tableau des fêtes mobiles de 1654 à 1671 (en arméno-kyptchak)	Ms.	Liturgy	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10086155w/manifest.json
P172	Ms 172	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10088540f	Gallica	Paper	1597	310 folios	14,5 x 21,0 cm	Canons des conciles	Ms.	Law	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10088540f/manifest.json
P176	Ms 176	Bibliothèque Nationale de France	France	Paris	https://gallica.bnf.fr/ark:/12148/btv1b10087340b	Gallica	Paper	1568	115 folios	14,0 x 21,0 cm	Code des lois du tribunal arménien de Lvov (en arméno-kyptchak)	Ms.	Law	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10087340b/manifest.json
